;Scopy version,f4beeb1
;Exported on,Wednesday October 02/10/2024
;Device,M2K
;Nr of samples,200
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
128,2.72264e+06,20.7852,-13.6329
129,2.80901e+06,20.7747,-13.969
130,2.89812e+06,20.845,-14.8415
131,2.99005e+06,20.7983,-14.9315
132,3.0849e+06,20.8192,-15.329
133,3.18276e+06,20.8641,-16.0105
134,3.28373e+06,20.9306,-16.0086
135,3.38789e+06,20.9239,-17.1879
136,3.49536e+06,20.9074,-17.9485
137,3.60624e+06,20.9321,-18.9333
138,3.72064e+06,20.963,-18.9263
139,3.83866e+06,20.986,-18.9408
140,3.96043e+06,21.0431,-20.212
141,4.08607e+06,21.1277,-21.1427
142,4.21569e+06,21.1046,-21.7982
143,4.34942e+06,21.157,-22.7731
144,4.48739e+06,21.1384,-23.9692
145,4.62974e+06,21.1892,-24.2745
146,4.7766e+06,21.2436,-25.0647
147,4.92812e+06,21.3318,-25.6646
148,5.08445e+06,21.3386,-27.2823
149,5.24574e+06,21.4181,-27.7805
150,5.41215e+06,21.4004,-29.1486
151,5.58383e+06,21.4701,-30.7399
152,5.76096e+06,21.5352,-31.822
153,5.94371e+06,21.5051,-32.4553
154,6.13225e+06,21.6075,-34.6436
155,6.32678e+06,21.7006,-36.3376
156,6.52748e+06,21.6572,-37.3354
157,6.73454e+06,21.8008,-39.7248
158,6.94818e+06,21.7481,-41.7154
159,7.16859e+06,21.829,-42.4612
160,7.39599e+06,21.9308,-43.8925
161,7.6306e+06,21.9549,-46.4501
162,7.87266e+06,22.0043,-48.7078
163,8.1224e+06,21.9921,-50.7267
164,8.38005e+06,21.989,-52.9078
165,8.64589e+06,21.9844,-55.1785
166,8.92015e+06,22.0781,-58.2479
167,9.20311e+06,22.02,-61.0992
168,9.49505e+06,22.0111,-65.6659
169,9.79626e+06,21.9581,-67.5533
170,1.0107e+07,21.9074,-71.2348
171,1.04276e+07,21.7675,-74.9795
172,1.07584e+07,21.6885,-78.0748
173,1.10997e+07,21.545,-79.762
174,1.14518e+07,21.4292,-83.2758
175,1.18151e+07,21.1488,-86.6225
176,1.21899e+07,20.9368,-90.8849
177,1.25765e+07,20.713,-94.5296
178,1.29755e+07,20.4837,-96.7302
179,1.33871e+07,20.1289,-100.247
180,1.38118e+07,19.8329,-103.899
181,1.42499e+07,19.4585,-106.805
182,1.47019e+07,19.1117,-109.825
183,1.51683e+07,18.7774,-112.749
184,1.56495e+07,18.5241,-114.602
185,1.61459e+07,18.0642,-117.4
186,1.66581e+07,17.6935,-121.28
187,1.71865e+07,17.2267,-122.85
188,1.77317e+07,16.8869,-126.134
189,1.82942e+07,16.4942,-129.415
190,1.88745e+07,16.0386,-132.497
191,1.94733e+07,15.6441,-133.666
192,2.0091e+07,15.1834,-138.162
193,2.07283e+07,14.7164,-141.401
194,2.13859e+07,14.3461,-143.49
195,2.20643e+07,13.8943,-144.199
196,2.27642e+07,13.3356,-146.489
197,2.34863e+07,12.9629,-147.43
198,2.42313e+07,12.6382,-152.532
199,2.5e+07,12.4128,-154.521
