;Scopy version,f4beeb1
;Exported on,Wednesday October 02/10/2024
;Device,M2K
;Nr of samples,200
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
77,553726,20.4943,-2.72018
78,571291,20.4871,-2.81397
79,589414,20.4883,-2.85171
80,608111,20.4906,-2.97034
81,627402,20.4894,-3.0044
82,647304,20.4833,-3.09351
83,667838,20.4876,-3.22022
84,689023,20.4923,-3.29867
85,710880,20.4908,-3.409
86,733431,20.4927,-3.50758
87,756696,20.4865,-3.54338
88,780700,20.4929,-3.73826
89,805466,20.4928,-3.80685
90,831017,20.4983,-3.84975
91,857378,20.497,-3.99904
92,884576,20.5032,-4.2976
93,912636,20.5039,-4.36117
94,941587,20.5081,-4.53306
95,971456,20.5116,-4.72057
96,1.00227e+06,20.5142,-4.68293
97,1.03407e+06,20.5164,-4.98153
98,1.06687e+06,20.5184,-5.11802
99,1.10071e+06,20.526,-5.20676
100,1.13563e+06,20.529,-5.43444
101,1.17165e+06,20.5227,-5.58985
102,1.20882e+06,20.5294,-5.65425
103,1.24717e+06,20.5367,-6.06434
104,1.28673e+06,20.5412,-6.03669
105,1.32755e+06,20.5392,-6.38444
106,1.36966e+06,20.5467,-6.64059
107,1.41311e+06,20.5571,-6.73343
108,1.45793e+06,20.5605,-7.00168
109,1.50418e+06,20.5594,-7.24066
110,1.5519e+06,20.5701,-7.45794
111,1.60113e+06,20.57,-7.64546
112,1.65192e+06,20.5778,-8.08006
113,1.70432e+06,20.5919,-8.15555
114,1.75838e+06,20.5968,-8.54364
115,1.81416e+06,20.5995,-8.86943
116,1.87171e+06,20.6117,-8.93592
117,1.93109e+06,20.6168,-9.45544
118,1.99234e+06,20.6225,-9.55496
119,2.05554e+06,20.6325,-10.0268
120,2.12075e+06,20.6465,-10.3226
121,2.18802e+06,20.6507,-10.705
122,2.25743e+06,20.6649,-11.0795
123,2.32904e+06,20.6784,-11.4225
124,2.40293e+06,20.6892,-11.7999
125,2.47915e+06,20.6921,-12.3084
126,2.55779e+06,20.7197,-12.5649
127,2.63893e+06,20.7287,-13.017
128,2.72264e+06,20.7424,-13.5226
129,2.80901e+06,20.7552,-13.8231
130,2.89812e+06,20.7783,-14.4304
131,2.99005e+06,20.7826,-14.9941
132,3.0849e+06,20.818,-15.3171
133,3.18276e+06,20.8358,-15.971
134,3.28373e+06,20.8522,-16.6436
135,3.38789e+06,20.8894,-17.0632
136,3.49536e+06,20.8989,-17.6252
137,3.60624e+06,20.9272,-18.4893
138,3.72064e+06,20.9522,-19.0768
139,3.83866e+06,20.9854,-19.7139
140,3.96043e+06,21.0092,-20.4694
141,4.08607e+06,21.0403,-21.0299
142,4.21569e+06,21.0727,-21.9491
143,4.34942e+06,21.1049,-22.6011
144,4.48739e+06,21.142,-23.4872
145,4.62974e+06,21.1798,-24.5527
146,4.7766e+06,21.2185,-25.4571
147,4.92812e+06,21.2574,-26.6013
148,5.08445e+06,21.3033,-27.5565
149,5.24574e+06,21.3394,-28.919
150,5.41215e+06,21.403,-29.6814
151,5.58383e+06,21.463,-31.2962
152,5.76096e+06,21.486,-32.4424
153,5.94371e+06,21.5372,-33.6943
154,6.13225e+06,21.5882,-34.8593
155,6.32678e+06,21.64,-36.7699
156,6.52748e+06,21.6947,-38.3269
157,6.73454e+06,21.7445,-40.3038
158,6.94818e+06,21.7998,-42.2289
159,7.16859e+06,21.8299,-43.3662
160,7.39599e+06,21.8783,-45.8967
161,7.6306e+06,21.9219,-47.8768
162,7.87266e+06,21.9549,-49.9426
163,8.1224e+06,21.9843,-52.2757
164,8.38005e+06,22.0015,-54.6448
165,8.64589e+06,22.0341,-57.2699
166,8.92015e+06,22.0172,-60.0574
167,9.20311e+06,21.9717,-62.293
168,9.49505e+06,21.9607,-65.7326
169,9.79626e+06,21.9173,-69.1851
170,1.0107e+07,21.8017,-71.2329
171,1.04276e+07,21.7531,-75.4067
172,1.07584e+07,21.6249,-79.775
173,1.10997e+07,21.4689,-82.3419
174,1.14518e+07,21.2983,-85.363
175,1.18151e+07,21.1249,-88.8544
176,1.21899e+07,20.8674,-93.1297
177,1.25765e+07,20.6319,-96.3206
178,1.29755e+07,20.3056,-99.8977
179,1.33871e+07,19.9958,-103.046
180,1.38118e+07,19.666,-106.631
181,1.42499e+07,19.3362,-110.053
182,1.47019e+07,18.9425,-112.932
183,1.51683e+07,18.5674,-116.32
184,1.56495e+07,18.1766,-119.094
185,1.61459e+07,17.7781,-122.348
186,1.66581e+07,17.349,-124.882
187,1.71865e+07,16.919,-127.452
188,1.77317e+07,16.5078,-130.605
189,1.82942e+07,16.0955,-132.417
190,1.88745e+07,15.6465,-135.021
191,1.94733e+07,15.255,-137.479
192,2.0091e+07,14.791,-140.197
193,2.07283e+07,14.3621,-142.493
194,2.13859e+07,13.9307,-145.083
195,2.20643e+07,13.5301,-146.425
196,2.27642e+07,13.1049,-148.832
197,2.34863e+07,12.6955,-151.276
198,2.42313e+07,12.329,-153.923
199,2.5e+07,11.9326,-156.471
