;Scopy version,f4beeb1
;Exported on,Monday September 30/09/2024
;Device,M2K
;Nr of samples,200
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
157,479498,4.15973,83.9087
158,498726,3.75336,83.1442
159,518725,3.46313,82.7976
160,539526,3.11999,81.5255
161,561161,2.8001,81.6992
162,583663,2.51246,80.8636
163,607068,2.22194,80.3869
164,631411,1.86044,79.3339
165,656731,1.4958,79.4246
166,683066,1.15504,78.3472
167,710457,0.868104,77.0681
168,738946,0.528908,77.6478
169,768578,0.162246,76.2426
170,799398,-0.147454,75.7711
171,831453,-0.458088,74.073
172,864795,-0.837257,75.3194
173,899473,-1.0945,73.0971
174,935542,-1.22343,74.7717
175,973057,-1.89396,72.919
176,1.01208e+06,-2.081,70.3994
177,1.05266e+06,-2.38472,69.5249
178,1.09487e+06,-2.68811,68.2858
179,1.13878e+06,-3.00847,67.6429
180,1.18444e+06,-3.33891,66.6771
181,1.23194e+06,-3.63928,65.3261
182,1.28134e+06,-3.9323,64.6421
183,1.33272e+06,-4.24958,63.6178
184,1.38616e+06,-4.55056,62.2143
185,1.44175e+06,-4.85438,61.1562
186,1.49956e+06,-5.15537,60.1844
187,1.55969e+06,-5.47389,59.3812
188,1.62224e+06,-5.75385,57.8251
189,1.68729e+06,-6.00391,56.0972
190,1.75495e+06,-6.29584,54.9513
191,1.82532e+06,-6.56621,53.9648
192,1.89852e+06,-6.82491,51.5339
193,1.97465e+06,-7.08206,50.9323
194,2.05383e+06,-7.39576,49.0272
195,2.13619e+06,-7.60946,48.7316
196,2.22185e+06,-7.85309,47.1631
197,2.31095e+06,-8.04353,46.5957
198,2.40362e+06,-8.24508,44.4784
199,2.5e+06,-8.45703,43.0416
