;Scopy version,f4beeb1
;Exported on,Wednesday October 02/10/2024
;Device,M2K
;Nr of samples,200
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
190,1.88745e+07,10.743,-150.279
191,1.94733e+07,10.7746,-151.618
192,2.0091e+07,10.5444,-155.756
193,2.07283e+07,10.5413,-157.5
194,2.13859e+07,10.5801,-156.865
195,2.20643e+07,10.3461,-162.122
196,2.27642e+07,10.3369,-165.674
197,2.34863e+07,10.2938,-173.631
198,2.42313e+07,10.4834,-173.215
199,2.5e+07,10.0816,-178.425
