;Scopy version,f4beeb1
;Exported on,Wednesday October 02/10/2024
;Device,M2K
;Nr of samples,200
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
68,418053,23.5581,-3.29302
69,431314,23.5481,-3.75581
70,444996,23.5992,-3.22323
71,459112,23.5532,-4.06406
72,473676,23.5773,-4.06592
73,488702,23.5434,-3.69402
74,504205,23.5469,-4.93897
75,520199,23.5603,-4.26597
76,536701,23.5603,-4.68306
77,553726,23.5405,-4.47002
78,571291,23.5462,-5.03489
79,589414,23.5401,-5.06745
80,608111,23.5578,-3.75001
81,627402,23.5682,-5.4607
82,647304,23.565,-4.97677
83,667838,23.5915,-5.35324
84,689023,23.5966,-5.3384
85,710880,23.6198,-6.08035
86,733431,23.6083,-5.64373
87,756696,23.537,-5.97082
88,780700,23.564,-6.55714
89,805466,23.583,-6.55967
90,831017,23.6037,-7.21504
91,857378,23.659,-7.02287
92,884576,23.6334,-6.60213
93,912636,23.6757,-7.49416
94,941587,23.6357,-7.91915
95,971456,23.6955,-7.91938
96,1.00227e+06,23.661,-8.08641
97,1.03407e+06,23.6821,-8.5024
98,1.06687e+06,23.686,-9.07639
99,1.10071e+06,23.6978,-9.20354
100,1.13563e+06,23.7113,-9.09201
101,1.17165e+06,23.7414,-10.212
102,1.20882e+06,23.7297,-10.4824
103,1.24717e+06,23.766,-10.7218
104,1.28673e+06,23.7965,-10.816
105,1.32755e+06,23.7968,-11.8726
106,1.36966e+06,23.8334,-12.119
107,1.41311e+06,23.8667,-11.7512
108,1.45793e+06,23.9067,-12.3972
109,1.50418e+06,23.8993,-13.022
110,1.5519e+06,23.9407,-13.9586
111,1.60113e+06,23.962,-14.5061
112,1.65192e+06,24.0394,-14.4054
113,1.70432e+06,24.0432,-14.8138
114,1.75838e+06,24.1177,-15.6282
115,1.81416e+06,24.1547,-16.1664
116,1.87171e+06,24.1413,-17.4106
117,1.93109e+06,24.2037,-18.5727
118,1.99234e+06,24.235,-19.3619
119,2.05554e+06,24.306,-19.7331
120,2.12075e+06,24.3545,-20.645
121,2.18802e+06,24.39,-21.2254
122,2.25743e+06,24.4913,-22.4729
123,2.32904e+06,24.4813,-23.6346
124,2.40293e+06,24.5686,-23.8677
125,2.47915e+06,24.5979,-25.3942
126,2.55779e+06,24.6968,-26.4461
127,2.63893e+06,24.696,-28.1316
128,2.72264e+06,24.7627,-28.8761
129,2.80901e+06,24.8364,-30.6098
130,2.89812e+06,24.8659,-32.2918
131,2.99005e+06,24.9276,-33.1301
132,3.0849e+06,24.9643,-35.5001
133,3.18276e+06,24.9864,-37.95
134,3.28373e+06,25.051,-39.4126
135,3.38789e+06,25.0614,-40.8811
136,3.49536e+06,25.0894,-43.7355
137,3.60624e+06,25.0884,-46.3459
138,3.72064e+06,25.1248,-49.3415
139,3.83866e+06,25.0942,-50.9248
140,3.96043e+06,25.0106,-53.6282
141,4.08607e+06,24.9838,-57.2589
142,4.21569e+06,24.9093,-60.4262
143,4.34942e+06,24.7757,-63.9279
144,4.48739e+06,24.6287,-66.4182
145,4.62974e+06,24.447,-70.0273
146,4.7766e+06,24.2128,-73.627
147,4.92812e+06,24.0182,-76.7134
148,5.08445e+06,23.7625,-78.8739
149,5.24574e+06,23.5487,-79.6333
150,5.41215e+06,23.1947,-84.4168
151,5.58383e+06,22.9407,-87.6429
152,5.76096e+06,22.6259,-90.5791
153,5.94371e+06,22.3009,-93.4564
154,6.13225e+06,21.9417,-96.3975
155,6.32678e+06,21.629,-97.1533
156,6.52748e+06,21.1856,-100.878
157,6.73454e+06,20.8569,-101.871
158,6.94818e+06,20.5081,-104.016
159,7.16859e+06,20.1618,-105.552
160,7.39599e+06,19.7663,-107.846
161,7.6306e+06,19.406,-109.833
162,7.87266e+06,18.9736,-111.611
163,8.1224e+06,18.5636,-112.969
164,8.38005e+06,18.1889,-114.859
165,8.64589e+06,17.7989,-115.855
166,8.92015e+06,17.5009,-118.244
167,9.20311e+06,17.0537,-118.46
168,9.49505e+06,16.7164,-120.813
169,9.79626e+06,16.4242,-121.708
170,1.0107e+07,15.9572,-121.878
171,1.04276e+07,15.6578,-123.097
172,1.07584e+07,15.2831,-125.394
173,1.10997e+07,14.9499,-127.187
174,1.14518e+07,14.5677,-126.586
175,1.18151e+07,14.251,-128.946
176,1.21899e+07,13.8404,-130.437
177,1.25765e+07,13.6643,-132.428
178,1.29755e+07,13.3531,-131.671
179,1.33871e+07,13.19,-133.375
180,1.38118e+07,12.7324,-133.113
181,1.42499e+07,12.489,-136.097
182,1.47019e+07,12.2679,-136.75
183,1.51683e+07,11.9596,-138.199
184,1.56495e+07,12.0099,-137.911
185,1.61459e+07,11.6866,-141.452
186,1.66581e+07,11.4684,-142.395
187,1.71865e+07,11.2135,-143.882
188,1.77317e+07,10.9863,-147.719
189,1.82942e+07,10.8549,-148.664
190,1.88745e+07,10.9667,-151.955
191,1.94733e+07,10.5939,-148.952
192,2.0091e+07,10.5889,-154.72
193,2.07283e+07,10.6434,-155.223
194,2.13859e+07,10.6654,-159.75
195,2.20643e+07,10.3729,-163.053
196,2.27642e+07,10.2876,-166.714
197,2.34863e+07,10.1468,-172.894
198,2.42313e+07,10.4426,-177.632
199,2.5e+07,10.1816,-177.827
