;Scopy version,f4beeb1
;Exported on,Wednesday October 02/10/2024
;Device,M2K
;Nr of samples,200
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
87,756696,39.5497,-10.166
88,780700,39.5016,-10.4481
89,805466,39.5873,-10.2755
90,831017,39.4983,-11.1264
91,857378,39.5257,-11.8929
92,884576,39.5415,-12.4614
93,912636,39.5672,-12.5479
94,941587,39.4677,-12.9985
95,971456,39.3856,-12.7711
96,1.00227e+06,39.4985,-13.5186
97,1.03407e+06,39.5184,-14.0459
98,1.06687e+06,39.4633,-15.1707
99,1.10071e+06,39.4979,-14.8723
100,1.13563e+06,39.4686,-14.3581
101,1.17165e+06,39.432,-15.6627
102,1.20882e+06,39.4754,-15.2501
103,1.24717e+06,39.4391,-16.8045
104,1.28673e+06,39.4022,-17.8045
105,1.32755e+06,39.4105,-18.625
106,1.36966e+06,39.2673,-19.5412
107,1.41311e+06,39.3314,-18.0364
108,1.45793e+06,39.2395,-20.6989
109,1.50418e+06,39.2118,-18.8374
110,1.5519e+06,39.2958,-20.1306
111,1.60113e+06,39.2016,-21.7541
112,1.65192e+06,39.2304,-22.44
113,1.70432e+06,39.1366,-23.1101
114,1.75838e+06,39.0758,-23.294
115,1.81416e+06,39.0598,-24.2365
116,1.87171e+06,39.015,-24.9505
117,1.93109e+06,38.9591,-25.7896
118,1.99234e+06,38.9617,-26.5203
119,2.05554e+06,38.8869,-27.2755
120,2.12075e+06,38.8492,-28.1628
121,2.18802e+06,38.8102,-28.4209
122,2.25743e+06,38.7234,-30.5656
123,2.32904e+06,38.7135,-32.7563
124,2.40293e+06,38.6981,-30.4158
125,2.47915e+06,38.6571,-31.6424
126,2.55779e+06,38.5568,-31.9749
127,2.63893e+06,38.4655,-35.6667
128,2.72264e+06,38.3997,-33.1254
129,2.80901e+06,38.2365,-35.3138
130,2.89812e+06,38.1778,-35.4268
131,2.99005e+06,38.1544,-39.1174
132,3.0849e+06,38.0868,-39.8044
133,3.18276e+06,37.881,-39.5142
134,3.28373e+06,37.7595,-40.2003
135,3.38789e+06,37.7306,-41.2387
136,3.49536e+06,37.6762,-41.9119
137,3.60624e+06,37.4973,-43.9307
138,3.72064e+06,37.393,-45.5243
139,3.83866e+06,37.2424,-44.3607
140,3.96043e+06,37.1674,-46.4277
141,4.08607e+06,37.0009,-47.2471
142,4.21569e+06,37.0141,-46.7193
143,4.34942e+06,36.7682,-47.2253
144,4.48739e+06,36.6407,-50.0671
145,4.62974e+06,36.5748,-51.4789
146,4.7766e+06,36.3488,-52.6253
147,4.92812e+06,36.2502,-52.0937
148,5.08445e+06,36.0939,-53.4093
149,5.24574e+06,35.9749,-53.6464
150,5.41215e+06,35.75,-58.9553
151,5.58383e+06,35.5519,-56.6263
152,5.76096e+06,35.3527,-56.4534
153,5.94371e+06,35.2649,-59.1903
154,6.13225e+06,35.1044,-60.0897
155,6.32678e+06,34.8807,-59.234
156,6.52748e+06,34.7953,-61.7086
157,6.73454e+06,34.6721,-63.6603
158,6.94818e+06,34.4673,-64.1957
159,7.16859e+06,34.254,-66.2846
160,7.39599e+06,34.0983,-66.864
161,7.6306e+06,33.85,-66.6244
162,7.87266e+06,33.6107,-68.5849
163,8.1224e+06,33.462,-66.8389
164,8.38005e+06,33.2423,-70.4859
165,8.64589e+06,33.1374,-69.5163
166,8.92015e+06,32.8639,-72.8988
167,9.20311e+06,32.6667,-74.4809
168,9.49505e+06,32.4581,-75.872
169,9.79626e+06,32.2855,-76.7089
170,1.0107e+07,31.9565,-76.0978
171,1.04276e+07,31.9426,-77.3726
172,1.07584e+07,31.3881,-77.2609
173,1.10997e+07,31.1763,-79.2461
174,1.14518e+07,30.9516,-81.1562
175,1.18151e+07,30.8776,-82.518
176,1.21899e+07,30.4326,-82.3823
177,1.25765e+07,30.3095,-83.4308
178,1.29755e+07,30.1036,-82.8053
179,1.33871e+07,29.891,-82.7052
180,1.38118e+07,29.4902,-85.7456
181,1.42499e+07,29.309,-85.7784
182,1.47019e+07,28.978,-85.6498
183,1.51683e+07,28.7694,-85.8283
184,1.56495e+07,28.9033,-86.5292
185,1.61459e+07,28.6294,-89.8102
186,1.66581e+07,28.3226,-88.6897
187,1.71865e+07,28.1517,-91.2207
188,1.77317e+07,28.0345,-91.6677
189,1.82942e+07,27.6623,-87.4353
190,1.88745e+07,27.6319,-92.1777
191,1.94733e+07,27.5739,-91.6208
192,2.0091e+07,27.2057,-93.347
193,2.07283e+07,27.3511,-98.989
194,2.13859e+07,27.0197,-99.4195
195,2.20643e+07,26.8262,-91.4129
196,2.27642e+07,26.9655,-97.4689
197,2.34863e+07,27.0131,-102.702
198,2.42313e+07,26.8479,-99.7138
199,2.5e+07,27.2979,-100.185
