;Scopy version,f4beeb1
;Exported on,Monday September 30/09/2024
;Device,M2K
;Nr of samples,200
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
69,15072.3,14.14,173.605
70,15676.7,14.1364,173.297
71,16305.4,14.1229,172.99
72,16959.2,14.1134,172.709
73,17639.3,14.097,172.353
74,18346.6,14.0973,172.04
75,19082.3,14.0859,171.743
76,19847.5,14.0734,171.354
77,20643.4,14.0704,170.98
78,21471.2,14.0619,170.514
79,22332.2,14.0487,170.148
80,23227.7,14.0339,169.659
81,24159.1,14.0178,169.162
82,25127.9,14.0018,168.701
83,26135.5,13.9841,168.128
84,27183.6,13.9621,167.583
85,28273.6,13.9422,166.966
86,29407.4,13.9097,166.388
87,30586.6,13.8745,165.67
88,31813.1,13.8468,164.826
89,33088.9,13.8122,164.231
90,34415.7,13.7798,163.187
91,35795.8,13.7259,162.056
92,37231.2,13.6745,161.062
93,38724.2,13.5984,159.859
94,40277,13.5168,158.8
95,41892.1,13.425,157.284
96,43572,13.2873,156.245
97,45319.2,13.1564,154.098
98,47136.5,12.9846,152.836
99,49026.7,12.7857,149.847
100,50992.6,12.5445,148.273
101,53037.4,12.2956,145.815
102,55164.2,12.0494,143.872
103,57376.3,11.6939,141.74
104,59677.1,11.3548,138.89
105,62070.2,11.0106,137.002
106,64559.2,10.5367,134.965
107,67148,10.2085,131.967
108,69840.6,9.83826,129.843
109,72641.2,9.32515,127.734
110,75554.1,8.82807,124.905
111,78583.9,8.45621,122.733
112,81735.1,7.98633,121.992
113,85012.6,7.65556,119.91
114,88421.6,7.18655,118.492
115,91967.4,6.93191,117.043
116,95655.2,6.56761,115.602
117,99491,6.13999,114.397
118,103481,5.70407,112.366
119,107630,5.32976,111.313
120,111946,4.94656,109.927
121,116435,4.58626,108.901
122,121104,4.20957,107.686
123,125960,3.82432,106.31
124,131011,3.46805,105.091
125,136265,3.11451,104.233
126,141729,2.75421,103.272
127,147413,2.37501,102.401
128,153324,2.02627,101.78
129,159472,1.6541,100.331
130,165867,1.34618,99.5939
131,172518,0.971965,98.6302
132,179436,0.648682,97.8115
133,186632,0.299732,96.7201
134,194115,-0.0461052,96.0274
135,201899,-0.384442,95.1484
136,209996,-0.732768,94.6188
137,218416,-1.08202,93.1819
138,227175,-1.37601,92.6354
139,236285,-1.70168,91.4212
140,245760,-2.05961,91.3461
141,255615,-2.3435,89.9075
142,265865,-2.64839,89.1893
143,276526,-2.95876,89.1019
144,287615,-3.29794,87.7446
145,299148,-3.60151,87.2164
146,311144,-3.91595,86.1589
147,323621,-4.22568,85.0502
148,336598,-4.53383,84.7247
149,350095,-4.82718,83.2277
150,364134,-5.1546,82.3412
151,378736,-5.35157,81.9541
152,393923,-5.70927,80.5235
153,409719,-5.99029,79.436
154,426149,-6.12931,78.4625
155,443238,-6.45967,77.6717
156,461012,-6.74944,76.5896
157,479498,-7.04304,73.2747
158,498726,-7.7236,71.997
159,518725,-7.97568,73.4069
160,539526,-8.12616,72.6482
161,561161,-8.31362,72.8221
162,583663,-8.56725,71.6029
163,607068,-8.64413,70.637
164,631411,-8.82534,68.5062
165,656731,-8.78651,68.0454
166,683066,-9.0856,67.436
167,710457,-9.70797,65.0285
168,738946,-9.97772,63.8014
169,768578,-10.1535,63.7126
170,799398,-10.2747,63.423
171,831453,-10.4125,61.6835
172,864795,-10.3804,61.5486
173,899473,-10.5285,60.9704
174,935542,-10.8814,63.5033
175,973057,-10.8372,59.096
176,1.01208e+06,-10.9526,57.722
177,1.05266e+06,-10.9584,57.1717
178,1.09487e+06,-11.0104,55.9146
179,1.13878e+06,-11.0316,55.1301
180,1.18444e+06,-11.051,54.9391
181,1.23194e+06,-11.0029,53.3863
182,1.28134e+06,-10.9778,53.5822
183,1.33272e+06,-10.8945,52.5236
184,1.38616e+06,-10.7672,51.4008
185,1.44175e+06,-10.6197,51.6582
186,1.49956e+06,-10.5615,50.3972
187,1.55969e+06,-10.2398,49.7496
188,1.62224e+06,-9.75657,48.4392
189,1.68729e+06,-9.2429,46.3033
190,1.75495e+06,-8.53404,41.8338
191,1.82532e+06,-7.96644,37.1858
192,1.89852e+06,-8.06664,36.325
193,1.97465e+06,-7.84273,34.0892
194,2.05383e+06,-7.68467,31.5563
195,2.13619e+06,-7.16216,28.8107
196,2.22185e+06,-1.96155,9.02717
197,2.31095e+06,-1.39103,-0.322188
198,2.40362e+06,-1.19132,-5.58713
199,2.5e+06,-1.15779,-10.0035
