;Scopy version,f4beeb1
;Exported on,Friday September 27/09/2024
;Device,M2K
;Nr of samples,200
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
0,1000,13.9629,178.998
1,1040.1,13.924,179.677
2,1081.81,13.9089,179.643
3,1125.19,13.9018,179.522
4,1170.31,13.8937,179.738
5,1217.24,13.8913,179.915
6,1266.05,13.9025,179.393
7,1316.82,13.8942,179.49
8,1369.62,13.9153,179.481
9,1424.54,13.9102,179.561
10,1481.67,13.9151,179.751
11,1541.08,13.9251,179.441
12,1602.88,13.9304,179.356
13,1667.16,13.9222,179.616
14,1734.01,13.9193,179.534
15,1803.54,13.9351,179.658
16,1875.86,13.9485,179.391
17,1951.09,13.9349,179.548
18,2029.32,13.9561,179.356
19,2110.7,13.9529,179.388
20,2195.34,13.9454,179.279
21,2283.37,13.97,179.116
22,2374.93,13.9657,179.114
23,2470.17,13.9515,179.376
24,2569.22,13.975,178.854
25,2672.25,13.9762,178.835
26,2779.41,14.0015,178.901
27,2890.86,13.976,179.042
28,3006.78,13.9952,178.966
29,3127.36,14.0043,179.055
30,3252.76,13.9932,179.304
31,3383.2,14.0226,178.635
32,3518.86,14.001,178.501
33,3659.97,14.0133,178.526
34,3806.73,13.9957,178.726
35,3959.38,13.996,178.587
36,4118.16,14.0037,178.358
37,4283.29,14.0284,178.483
38,4455.05,14.0225,178.469
39,4633.7,14.0313,178.355
40,4819.51,14.0318,178.26
41,5012.77,14,178.625
42,5213.79,14.0103,178.094
43,5422.86,13.9766,178.259
44,5640.31,13.9801,178.224
45,5866.49,13.9517,177.816
46,6101.74,13.9185,177.519
47,6346.42,13.9347,177.386
48,6600.91,13.9483,177.886
49,6865.6,13.9391,177.433
50,7140.91,13.9377,176.949
51,7427.26,13.9394,176.894
52,7725.1,14.0143,176.967
53,8034.87,13.9591,176.771
54,8357.07,13.9421,176.95
55,8692.19,13.9507,176.69
56,9040.75,13.9144,176.753
57,9403.28,13.9083,176.986
58,9780.35,14.0028,176.729
59,10172.5,13.9261,175.945
60,10580.5,13.9142,175.957
61,11004.7,13.9341,175.802
62,11446,13.9325,175.585
63,11905,13.9376,175.4
64,12382.4,13.9258,175.187
65,12878.9,13.9317,175.047
66,13395.4,13.9333,174.897
67,13932.5,13.9382,174.576
68,14491.2,13.9355,174.426
69,15072.3,13.9355,174.174
70,15676.7,13.9011,174.186
71,16305.4,13.9304,173.481
72,16959.2,13.9419,173.229
73,17639.3,13.9246,173.037
74,18346.6,13.9322,172.914
75,19082.3,13.9125,172.804
76,19847.5,13.9387,172.44
77,20643.4,13.9095,172.015
78,21471.2,13.9346,171.779
79,22332.2,13.9166,171.014
80,23227.7,13.9169,170.66
81,24159.1,13.9062,170.549
82,25127.9,13.8962,170.078
83,26135.5,13.9162,169.692
84,27183.6,13.8965,169.329
85,28273.6,13.886,168.855
86,29407.4,13.8889,168.41
87,30586.6,13.8731,168.704
88,31813.1,13.8583,167.218
89,33088.9,13.8696,167.214
90,34415.7,13.8371,166.751
91,35795.8,13.842,165.895
92,37231.2,13.8114,165.478
93,38724.2,13.8067,164.964
94,40277,13.7788,164.253
95,41892.1,13.7617,164.02
96,43572,13.7338,162.838
97,45319.2,13.709,162.451
98,47136.5,13.6328,161.385
99,49026.7,13.6356,160.804
100,50992.6,13.6283,160.147
101,53037.4,13.5546,159.336
102,55164.2,13.4796,158.564
103,57376.3,13.4375,158.409
104,59677.1,13.4238,157.094
105,62070.2,13.3932,156.133
106,64559.2,13.3903,155.971
107,67148,13.2795,154.433
108,69840.6,13.2172,153.64
109,72641.2,13.178,152.571
110,75554.1,13.1556,150.985
111,78583.9,13.0908,150.432
112,81735.1,12.9562,150.489
113,85012.6,12.8855,148.386
114,88421.6,12.7189,147.118
115,91967.4,12.7237,146.359
116,95655.2,12.6391,144.922
117,99491,12.5161,143.908
118,103481,12.4053,142.772
119,107630,12.2684,141.631
120,111946,12.1995,140.462
121,116435,12.0468,139.191
122,121104,11.9137,137.735
123,125960,11.7747,136.858
124,131011,11.6436,135.559
125,136265,11.4758,133.943
126,141729,11.3199,132.469
127,147413,11.1854,131.235
128,153324,10.9914,130.159
129,159472,10.7945,128.533
130,165867,10.6347,127.186
131,172518,10.4273,125.844
132,179436,10.2155,124.181
133,186632,9.98169,123.463
134,194115,9.8136,121.968
135,201899,9.58097,120.581
136,209996,9.36106,119.059
137,218416,9.11075,117.896
138,227175,8.88525,116.65
139,236285,8.64644,115.006
140,245760,8.43039,113.85
141,255615,8.12725,113.001
142,265865,7.88737,111.233
143,276526,7.64125,110.508
144,287615,7.36152,108.851
145,299148,7.10117,107.528
146,311144,6.85497,105.686
147,323621,6.5482,105.403
148,336598,6.35447,102.929
149,350095,6.01391,102.199
150,364134,5.67127,102.15
151,378736,5.48077,99.0531
152,393923,5.09032,97.9395
153,409719,4.92384,97.6184
154,426149,4.51312,97.1249
155,443238,4.25703,94.0482
156,461012,3.99636,92.3646
157,479498,3.26994,91.1756
158,498726,2.97713,91.2055
159,518725,2.79529,91.1767
160,539526,2.57916,89.7004
161,561161,2.31432,88.3397
162,583663,2.01378,85.8873
163,607068,1.8426,85.8895
164,631411,1.42009,85.1629
165,656731,1.17624,85.0441
166,683066,0.875918,82.1304
167,710457,0.550461,82.1954
168,738946,0.306792,80.3665
169,768578,-0.00979063,78.1272
170,799398,-0.299483,77.7418
171,831453,-0.581388,76.3407
172,864795,-0.829919,75.9277
173,899473,-1.08714,72.2836
174,935542,-1.40255,72.3294
175,973057,-1.64397,72.3619
176,1.01208e+06,-1.92776,70.9453
177,1.05266e+06,-2.26,68.383
178,1.09487e+06,-2.47554,68.01
179,1.13878e+06,-2.83287,66.4072
180,1.18444e+06,-3.0247,65.2303
181,1.23194e+06,-3.34195,64.6858
182,1.28134e+06,-3.52724,62.9023
183,1.33272e+06,-3.75449,61.4184
184,1.38616e+06,-3.97129,60.8927
185,1.44175e+06,-4.22361,58.6462
186,1.49956e+06,-4.47916,57.9665
187,1.55969e+06,-4.67029,56.0046
188,1.62224e+06,-4.89082,54.5591
189,1.68729e+06,-5.01287,53.4792
190,1.75495e+06,-5.2697,53.2575
191,1.82532e+06,-5.41827,51.1642
192,1.89852e+06,-5.68314,49.4169
193,1.97465e+06,-5.72589,47.8725
194,2.05383e+06,-5.91338,48.124
195,2.13619e+06,-5.99125,44.9918
196,2.22185e+06,-6.24421,45.0135
197,2.31095e+06,-6.22841,43.431
198,2.40362e+06,-6.43509,40.3481
199,2.5e+06,-6.38233,40.5443
